originsec/praxis,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T23:02:32Z,28,false,false,1,0,0,0,0,0,0,0,0,0,1143512913,originsec/praxis,false,29,9,10,8,Rust,main,Apache-2.0,,28,28,2,2463,2026-01-27T17:10:47Z,2026-03-04T13:44:01Z,2026-03-14T14:58:53Z,,1,,,,,,,2026-03-04T13:44:01Z,df9bd2b907abe235f4b64c220e436fb65b3b74ca,false,false,false,,Rust;TypeScript;Lua;Shell;CSS;PowerShell;Dockerfile;HTML;JavaScript,,
pacaplan/agent-gauntlet,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T23:05:32Z,19,false,false,1,0,0,0,0,0,0,0,0,0,1132464271,pacaplan/agent-gauntlet,false,730,12,22,1,TypeScript,main,MIT,,19,19,2,28625,2026-01-12T01:51:44Z,2026-03-13T03:52:42Z,2026-03-13T13:24:40Z,,1,,,,,,,2026-03-13T03:52:42Z,204e8cbe25555324f31b7fdf6a593ddf8fd37577,true,false,false,,TypeScript;JavaScript;Shell,,
psmarter/mini-infer,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T23:21:27Z,61,false,false,1,0,0,0,0,0,0,0,0,0,1125096708,psmarter/mini-infer,false,15,1,0,3,Python,main,MIT,,61,61,3,96,2025-12-30T06:20:29Z,2025-12-31T02:54:18Z,2026-03-13T05:14:37Z,,0,,,,,,,2025-12-31T02:54:18Z,9a3f593b1c895a6483412d95cc074858f4dcaa7e,true,false,false,,Python;Batchfile,,ai;cuda;deep-learning;gpu;inference;language-model;llm;machine-learning;pagedattention;python;pytorch;transformer;triton
pulsemcp/mcp-servers,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T23:21:32Z,62,false,false,1,1,0,0,0,0,0,0,0,0,982277834,pulsemcp/mcp-servers,false,375,34,112,6,TypeScript,main,MIT,,62,62,1,7786,2025-05-12T16:30:10Z,2026-03-13T23:10:18Z,2026-03-13T23:10:21Z,,12,,,,,,,2026-03-13T23:10:18Z,fc32eeb67cde818b369d8f477728ca0fb7536e34,false,false,false,,TypeScript;JavaScript;Shell,,
quiet-circles/hyperlocalise,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T23:26:24Z,13,false,false,1,1,0,0,0,0,0,0,0,0,1163930045,quiet-circles/hyperlocalise,false,147,9,13,2,Go,main,MIT,,13,13,3,2253,2026-02-22T11:29:57Z,2026-03-14T13:21:29Z,2026-03-14T13:21:31Z,,4,,,,,,,2026-03-14T13:21:29Z,9643a7049cacceea9489db091a5c812bfc2ee103,false,false,false,,Go;Starlark;Shell;MDX;Makefile;CSS;TypeScript;HTML,,
qxkjsoft/ginfast,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T23:26:28Z,87,false,false,1,0,0,0,0,0,0,0,0,0,1076763575,qxkjsoft/ginfast,false,118,1,0,27,Go,main,MIT,,87,87,3,123591,2025-10-15T10:03:59Z,2026-03-13T09:51:05Z,2026-03-13T09:51:09Z,,0,,,,,,,2026-03-13T09:51:05Z,a79c4dbcd369d164f5feef44495b8f9a7f922ac5,true,false,false,,Go;Go Template;Batchfile;Shell,,
redclawsystems/clawbernetes,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T23:30:32Z,35,false,false,0,0,0,0,0,0,0,0,0,0,1152424013,redclawsystems/clawbernetes,false,2,1,0,1,Rust,main,MIT,,35,35,1,1604,2026-02-07T21:19:08Z,2026-03-04T00:39:03Z,2026-03-14T23:31:00Z,,1,,,,,,,2026-03-04T00:39:03Z,780764ca6058c0515bbb17df614837883de1bddd,false,false,false,,Rust;Shell;TypeScript;Makefile,,
riii111/sabiql,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T23:35:30Z,138,false,false,1,0,0,0,0,0,0,0,0,0,1123541397,riii111/sabiql,false,1121,2,17,4,Rust,main,MIT,,138,138,3,2744,2025-12-27T05:01:13Z,2026-03-14T21:03:27Z,2026-03-14T21:03:24Z,,0,,,,,,,2026-03-14T21:03:27Z,4b9b55ff04b2c27b0a0de8c21052b51929a3046d,false,false,false,,Rust;PLpgSQL;Shell,,postgresql;ratatui;rust;tui
rohanpatriot/nextjs-directory-boilerplate,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T23:37:32Z,14,false,false,1,0,0,0,0,0,0,0,0,0,884544522,rohanpatriot/nextjs-directory-boilerplate,false,61,5,0,3,TypeScript,main,MIT,https://nextjs-directory-boilerplate.vercel.app,14,14,3,694,2024-11-07T00:14:03Z,2026-03-14T20:04:55Z,2026-03-14T20:05:00Z,,6,,,,,,,2026-03-14T20:04:55Z,3fab2c2509605965868e86a62cda27fc19104035,true,false,false,,TypeScript;MDX;CSS;JavaScript,,blog;directory;mdx;nextj;shadcn-ui
s87343472/backlink-pilot,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T23:43:28Z,54,false,false,1,1,0,0,0,0,0,0,0,0,1158894944,s87343472/backlink-pilot,false,7,1,0,9,JavaScript,main,MIT,,54,54,1,58,2026-02-16T03:48:48Z,2026-03-04T09:08:44Z,2026-03-14T07:19:26Z,,1,,,,,,,2026-03-04T09:08:44Z,7d18ac3d35b2dd6a9d21a78e27ef1126d98d80ad,true,false,false,,JavaScript;Shell,,automation;awesome-lists;backlinks;directory-submission;indie-hacker;link-building;marketing;openclaw;playwright;seo
scitrera/sparkrun,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T23:47:31Z,38,false,false,1,0,0,0,0,0,0,0,0,0,1159456624,scitrera/sparkrun,false,338,2,14,6,Python,main,Apache-2.0,https://sparkrun.dev,38,38,4,33942,2026-02-16T18:48:55Z,2026-03-14T17:52:41Z,2026-03-14T12:27:35Z,,7,,,,,,,2026-03-14T17:52:41Z,f7c971c3a126c45cd704c9e3a72c997af8876d37,true,false,false,,Python;MDX;Shell;CSS;TypeScript;JavaScript;Astro,,dgx-spark;inference;llama-cpp;sglang;vllm
shadcraft/shadcraft-free,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T23:52:28Z,30,false,false,1,0,0,0,0,0,0,0,0,0,1103525385,shadcraft/shadcraft-free,false,108,2,0,3,TypeScript,main,Apache-2.0,https://free.shadcraft.com,30,30,2,2124,2025-11-25T01:42:07Z,2026-03-03T22:26:01Z,2026-03-03T22:26:05Z,,1,,,,,,,2026-03-03T22:26:01Z,5fb3f23fbef2d53006536d217343283bc6705976,false,false,false,,TypeScript;CSS;JavaScript,,nextjs;react;registry;shadcn;tailwindcss
srbhr/Resume-Matcher,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-19T00:08:25Z,26305,false,false,1,1,0,1,0,0,0,0,0,0,253975496,srbhr/Resume-Matcher,false,1055,10,5,4742,TypeScript,main,Apache-2.0,https://resumematcher.fyi/,26305,26305,73,161353,2020-04-08T03:26:49Z,2026-03-14T06:52:14Z,2026-03-14T23:40:04Z,,46,,,,,,,2026-03-14T06:52:14Z,5ec23d699139e295ea9857d6959fa9428acc761d,false,false,false,,TypeScript;Python;Shell;CSS;JavaScript;HTML;Dockerfile,,applicant-tracking-system;ats;hacktoberfest;machine-learning;natural-language-processing;nextjs;python;resume;resume-builder;resume-parser;text-similarity;typescript;vector-search;word-embeddings
sswym/oh-my-iflow,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-19T00:08:34Z,51,false,false,1,0,0,0,0,0,0,0,0,0,1169157559,sswym/oh-my-iflow,false,28,1,0,4,TypeScript,main,MIT,,51,51,2,893,2026-02-28T09:02:49Z,2026-03-12T06:40:31Z,2026-03-14T08:51:01Z,,1,,,,,,,2026-03-12T06:40:31Z,295d79f61fb8fb596bd498843ca10a0174b48647,true,false,false,,TypeScript;CSS;Shell;JavaScript;HTML;Python,,
steveyegge/beads,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-19T00:10:34Z,19046,false,false,1,1,0,0,0,0,0,0,0,0,1074561042,steveyegge/beads,false,7684,33,82,1229,Go,main,MIT,,19046,19046,307,6876134,2025-10-12T03:09:46Z,2026-03-14T20:35:33Z,2026-03-15T01:55:45Z,,50,,,,,,,2026-03-14T20:35:33Z,30340153fea212008e7165005614b76c0423bccb,false,false,false,,Go;Python;Shell;Go Template;JavaScript;PowerShell;TypeScript;Makefile;Nix;CSS,,agents;claude-code;coding
steveyegge/gastown,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-19T00:10:34Z,12114,false,false,1,1,0,1,0,0,0,0,0,0,1117184424,steveyegge/gastown,false,6345,2,7,1018,Go,main,MIT,,12114,12114,237,16336850,2025-12-16T00:33:33Z,2026-03-14T19:56:23Z,2026-03-15T02:00:45Z,,122,,,,,,,2026-03-14T19:56:23Z,f28273a1e2f3393ef440a15c4eeb7cd49ac5c292,false,false,false,,Go;Shell;JavaScript;Go Template;CSS;HTML;Python;Makefile;TypeScript;Nix;Dockerfile,,
stevezau/plex_generate_vid_previews,known_skill_repos.csv,False,SKILL.md,,dev,dev,,,,,,code_search,200,none,,,,2026-04-19T00:10:35Z,180,false,false,1,1,0,0,0,0,0,0,0,0,485100230,stevezau/plex_generate_vid_previews,false,369,2,50,27,Python,dev,MIT,https://hub.docker.com/r/stevezzau/plex_generate_vid_previews,180,180,16,1713,2022-04-24T17:55:59Z,2026-03-14T23:14:16Z,2026-03-15T00:44:34Z,,2,,,,,,,2026-03-14T23:14:16Z,6fac6cae819e9c454ac7fb6fb031910c8c3e5cd2,true,false,false,,Python;HTML;JavaScript;CSS;Dockerfile;Shell,,bif;docker;ffmpeg;hardware-acceleration;media-server;media-server-automation;nvidia-gpu;plex;plex-media-server;thumbnails;thumbnails-preview;unraid;video-previews
strangeadvancedmarketing/Adam,known_skill_repos.csv,False,SKILL.md,,master,master,,,,,,code_search,200,none,,,,2026-04-19T00:11:35Z,31,false,false,0,0,0,0,0,0,0,0,0,0,1172038595,strangeadvancedmarketing/Adam,false,81,1,4,5,Python,master,MIT,https://strangeadvancedmarketing.github.io/Adam/,31,31,3,475,2026-03-03T22:05:46Z,2026-03-14T22:28:41Z,2026-03-14T22:28:44Z,,2,,,,,,,2026-03-14T22:28:41Z,5314223bc3f97d784a9eb095da810312aa7a91b5,false,false,false,,Python;HTML;Shell;PowerShell,,agent-memory;ai-agent;ai-framework;identity-sovereignty;llm;local-ai;memory-layer;openai;openclaw;persistent-memory;python;self-hosted;telegram-bot;voice-agent;windows
swiftwasm/skills,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-19T00:16:34Z,31,false,false,1,0,0,1,0,0,0,0,0,0,1132072224,swiftwasm/skills,false,11,2,0,1,Python,main,MIT,,31,31,3,45,2026-01-11T09:11:14Z,2026-02-17T14:11:26Z,2026-02-25T14:13:39Z,,0,,,,,,,2026-02-17T14:11:26Z,565c980be7111026783bf2abe3e0d40db5ed02bd,false,false,false,,Python,,
theam/autonomous-researcher,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-19T00:23:34Z,18,false,false,1,0,0,0,0,0,0,0,0,0,1176141868,theam/autonomous-researcher,false,12,1,0,2,Python,main,MIT,,18,18,1,86,2026-03-08T17:13:31Z,2026-03-08T17:40:41Z,2026-03-14T10:04:36Z,,0,,,,,,,2026-03-08T17:40:41Z,0ab3fbc6d1b044b7bc62f91a1b4e835426c8da30,true,false,false,,Python,,
varadhjain/granola-claude-plugin,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-19T00:38:38Z,51,false,false,1,0,0,0,0,0,0,0,0,0,1135444890,varadhjain/granola-claude-plugin,false,11,1,0,2,Python,main,MIT,,51,51,1,40,2026-01-16T05:27:24Z,2026-01-24T22:48:45Z,2026-02-08T17:49:48Z,,0,,,,,,,2026-01-24T22:48:45Z,8268f81fbff8124706191d45ba33837b9f89009f,true,false,false,,Python,,ai;claude-code;gpt-5;granola;meeting-notes;openai
wieslawsoltes/xaml-csharp-development-skill-for-avalonia,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-19T00:54:35Z,41,false,false,1,0,0,0,0,0,0,0,0,0,1158404312,wieslawsoltes/xaml-csharp-development-skill-for-avalonia,false,49,1,0,4,Python,main,MIT,https://wieslawsoltes.github.io/xaml-csharp-development-skill-for-avalonia/,41,41,1,1547,2026-02-15T10:10:11Z,2026-03-14T19:09:53Z,2026-03-14T21:54:58Z,,0,,,,,,,2026-03-14T19:09:53Z,5d4820af8ec6cda4986ace6570dfbecd4c7b4aae,false,false,false,,Python,,agents;ai;avalonia;avaloniaui;chatgpt;claude;codex;copilot;gemini;openai;skill
xuey490/project,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-19T01:00:39Z,12,false,false,1,1,0,0,0,0,0,0,0,0,1073728765,xuey490/project,false,773,40,19,0,PHP,main,MIT,,12,12,1,31095,2025-10-10T14:29:30Z,2026-03-12T08:36:38Z,2026-02-09T14:01:02Z,,13,,,,,,,2026-03-12T08:36:38Z,57bc25fa05c22d29d0d132b51a049ddf4aafdf78,true,false,false,,PHP;Twig;HTML;Batchfile,,dependency-injection;psr-11;psr-15;symfony;thinkorm;workerman
yhvh-chen/Olav,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-19T01:03:37Z,11,false,false,0,0,0,0,0,0,0,0,0,0,1118545886,yhvh-chen/Olav,false,259,2,0,4,Python,main,MIT,,11,11,1,9345,2025-12-17T23:27:55Z,2026-01-14T02:06:37Z,2026-01-15T02:48:57Z,,0,,,,,,,2026-01-14T02:06:37Z,f9dc5cb51f1b8d423a856b77d9f41e0b48b2d8a8,true,false,false,,Python;Dockerfile,,
zhayujie/chatgpt-on-wechat,known_skill_repos.csv,False,SKILL.md,,master,master,,,,,,code_search,200,none,,,,2026-04-19T01:09:40Z,42208,false,false,1,0,0,0,0,0,0,0,0,0,522158088,zhayujie/chatgpt-on-wechat,false,1569,15,66,9827,Python,master,MIT,https://cowagent.ai,42208,42208,102,5815,2022-08-07T08:33:41Z,2026-03-12T12:49:51Z,2026-03-15T01:37:42Z,,354,,,,,,,2026-03-12T12:49:51Z,4b91140f315ca95ada66b01c4360fc376ff5e8b8,true,false,false,,Python;JavaScript;HTML;Shell;CSS;Dockerfile,,ai;ai-agent;chatgpt;claude;deepseek;dingtalk;feishu-bot;gemini;kimi;linkai;llm;mcp;multi-agent;openai;openclaw;python3;qwen;skills;wechat
